DrugID,DiseaseID,numPreds
DB00593,MESH:D009404,40
DB00593,MESH:D009410,40
DB00593,MESH:D010302,40
DB00593,MESH:D010554,40
DB00593,MESH:D011297,40
DB00593,MESH:D011507,40
DB00593,MESH:D012640,40
DB00593,MESH:D013262,40
DB00593,MESH:D013921,40
DB00593,MESH:D014202,40
DB00593,MESH:D014839,40
DB00593,MESH:D015431,40
DB00593,MESH:D018771,40
DB00593,MESH:D020820,40
DB00593,MESH:D053609,40
DB00593,MESH:D056486,40
DB00409,MESH:D000741,0
DB00409,MESH:D001919,40
DB00409,MESH:D002375,40
DB00409,MESH:D003072,40
DB00409,MESH:D004409,40
DB00409,MESH:D006212,40
DB00409,MESH:D009069,40
DB00409,MESH:D009127,40
DB00409,MESH:D011596,1
DB00409,MESH:D011605,40
DB00409,MESH:D011618,40
DB00409,MESH:D012559,40
DB00409,MESH:D014202,40
DB00409,MESH:D019966,40
DB00233,MESH:D000741,26
DB00233,MESH:D000743,3
DB00233,MESH:D000756,40
DB00233,MESH:D006505,40
DB00233,MESH:D014376,40
DB00233,MESH:D056486,40
DB00233,MESH:D058186,40
DB00301,MESH:D000741,40
DB00301,MESH:D000743,40
DB00301,MESH:D002761,40
DB00301,MESH:D002779,40
DB00301,MESH:D006505,40
DB00301,MESH:D009393,40
DB00301,MESH:D011183,40
DB00301,MESH:D013203,40
DB00301,MESH:D016470,40
DB00301,MESH:D017093,40
DB00301,MESH:D041781,40
DB00301,MESH:D056486,40
DB00301,MESH:D058186,40
DB00472,MESH:D000741,40
DB00472,MESH:D000799,40
DB00472,MESH:D000855,40
DB00472,MESH:D001008,40
DB00472,MESH:D001037,40
DB00472,MESH:D001049,40
DB00472,MESH:D001068,40
DB00472,MESH:D001247,40
DB00472,MESH:D001259,40
DB00472,MESH:D001281,40
DB00472,MESH:D001321,40
DB00472,MESH:D001480,40
DB00472,MESH:D001523,40
DB00472,MESH:D001919,40
DB00472,MESH:D001927,40
DB00472,MESH:D002318,40
DB00472,MESH:D002375,40
DB00472,MESH:D002389,40
DB00472,MESH:D002543,40
DB00472,MESH:D002546,40
DB00472,MESH:D002780,40
DB00472,MESH:D002819,40
DB00472,MESH:D003072,40
DB00472,MESH:D003110,40
DB00472,MESH:D003865,40
DB00472,MESH:D003866,40
DB00472,MESH:D003967,40
DB00472,MESH:D004409,40
DB00472,MESH:D004421,40
DB00472,MESH:D004715,40
DB00472,MESH:D004827,40
DB00472,MESH:D005315,40
DB00472,MESH:D005767,40
DB00472,MESH:D005879,40
DB00472,MESH:D006212,40
DB00472,MESH:D006261,40
DB00472,MESH:D006327,40
DB00472,MESH:D006331,40
DB00472,MESH:D006332,40
DB00472,MESH:D006505,40
DB00472,MESH:D006529,40
DB00472,MESH:D006556,40
DB00472,MESH:D006930,40
DB00472,MESH:D006948,40
DB00472,MESH:D006966,40
DB00472,MESH:D006973,40
DB00472,MESH:D007010,40
DB00472,MESH:D007022,40
DB00472,MESH:D007035,40
DB00472,MESH:D007174,40
DB00472,MESH:D007177,40
DB00472,MESH:D007249,40
DB00472,MESH:D007319,40
DB00472,MESH:D008064,40
DB00472,MESH:D008133,40
DB00472,MESH:D008569,40
DB00472,MESH:D009069,40
DB00472,MESH:D009128,40
DB00472,MESH:D009220,40
DB00472,MESH:D009325,40
DB00472,MESH:D009336,40
DB00472,MESH:D009461,40
DB00472,MESH:D009765,40
DB00472,MESH:D009771,40
DB00472,MESH:D009845,40
DB00472,MESH:D010146,40
DB00472,MESH:D010259,40
DB00472,MESH:D010292,40
DB00472,MESH:D010510,40
DB00472,MESH:D010673,40
DB00472,MESH:D010698,40
DB00472,MESH:D011014,40
DB00472,MESH:D011230,40
DB00472,MESH:D011605,40
DB00472,MESH:D011655,40
DB00472,MESH:D011928,40
DB00472,MESH:D012170,40
DB00472,MESH:D012220,40
DB00472,MESH:D012559,40
DB00472,MESH:D012640,40
DB00472,MESH:D012678,40
DB00472,MESH:D012772,40
DB00472,MESH:D012871,40
DB00472,MESH:D012893,40
DB00472,MESH:D013226,40
DB00472,MESH:D013262,40
DB00472,MESH:D013342,40
DB00472,MESH:D013375,40
DB00472,MESH:D013610,40
DB00472,MESH:D013617,40
DB00472,MESH:D013733,40
DB00472,MESH:D014029,40
DB00472,MESH:D014103,40
DB00472,MESH:D014202,40
DB00472,MESH:D014313,40
DB00472,MESH:D014581,40
DB00472,MESH:D014657,40
DB00472,MESH:D014786,40
DB00472,MESH:D015430,40
DB00472,MESH:D015431,40
DB00472,MESH:D016171,40
DB00472,MESH:D017495,40
DB00472,MESH:D018476,40
DB00472,MESH:D019965,40
DB00472,MESH:D019969,40
DB00472,MESH:D019970,40
DB00472,MESH:D020018,40
DB00472,MESH:D020233,40
DB00472,MESH:D020246,40
DB00472,MESH:D020294,40
DB00472,MESH:D020323,40
DB00472,MESH:D020325,40
DB00472,MESH:D020520,40
DB00472,MESH:D020774,40
DB00472,MESH:D020925,40
DB00472,MESH:D034381,40
DB00472,MESH:D053627,6
DB00472,MESH:D056486,40
DB00532,MESH:D004827,0
DB00532,MESH:D005076,40
DB00532,MESH:D005921,40
DB00532,MESH:D009404,40
DB00647,MESH:D000743,40
DB00647,MESH:D001145,40
DB00647,MESH:D001281,40
DB00647,MESH:D001919,40
DB00647,MESH:D003128,40
DB00647,MESH:D003638,40
DB00647,MESH:D005355,40
DB00647,MESH:D006331,40
DB00647,MESH:D006461,23
DB00647,MESH:D009135,40
DB00647,MESH:D009325,40
DB00647,MESH:D009395,40
DB00647,MESH:D009422,40
DB00647,MESH:D009896,40
DB00647,MESH:D010146,40
DB00647,MESH:D010149,40
DB00647,MESH:D011141,1
DB00647,MESH:D019966,40
DB00647,MESH:D058186,40
DB00247,MESH:D000743,40
DB00247,MESH:D001022,40
DB00247,MESH:D001157,40
DB00247,MESH:D001167,40
DB00247,MESH:D001714,40
DB00247,MESH:D002375,40
DB00247,MESH:D003680,39
DB00247,MESH:D003865,40
DB00247,MESH:D004409,40
DB00247,MESH:D004421,40
DB00247,MESH:D004487,40
DB00247,MESH:D004719,40
DB00247,MESH:D006212,40
DB00247,MESH:D006261,40
DB00247,MESH:D006331,40
DB00247,MESH:D006349,40
DB00247,MESH:D006930,40
DB00247,MESH:D006948,40
DB00247,MESH:D007511,40
DB00247,MESH:D008641,40
DB00247,MESH:D008881,40
DB00247,MESH:D008944,40
DB00247,MESH:D009135,40
DB00247,MESH:D009203,40
DB00247,MESH:D010146,40
DB00247,MESH:D010409,40
DB00247,MESH:D010490,40
DB00247,MESH:D010523,40
DB00247,MESH:D010995,40
DB00247,MESH:D011605,40
DB00247,MESH:D011658,15
DB00247,MESH:D015746,40
DB00247,MESH:D016491,40
DB00247,MESH:D020886,40
DB01332,MESH:D000743,40
DB01332,MESH:D003967,40
DB01332,MESH:D004802,40
DB01332,MESH:D013922,40
DB01332,MESH:D014581,40
DB01332,MESH:D015746,40
DB01327,MESH:D000743,40
DB01327,MESH:D002295,40
DB01327,MESH:D004927,40
DB01327,MESH:D005334,40
DB01327,MESH:D010538,40
DB01327,MESH:D011507,40
DB01327,MESH:D013203,40
DB01327,MESH:D013262,40
DB01327,MESH:D014581,40
DB01327,MESH:D016470,40
DB01327,MESH:D051437,40
DB01326,MESH:D000743,40
DB01326,MESH:D007674,40
DB01326,MESH:D007683,40
DB01326,MESH:D011507,40
DB01326,MESH:D013203,40
DB01326,MESH:D058186,40
DB01438,MESH:D000743,24
DB01438,MESH:D001744,40
DB01438,MESH:D001750,40
DB01438,MESH:D006461,40
DB01438,MESH:D006505,40
DB01438,MESH:D008708,40
DB01438,MESH:D009846,40
DB01438,MESH:D010859,0
DB01438,MESH:D014552,40
DB01438,MESH:D015746,40
DB01438,MESH:D053099,40
DB01438,MESH:D058186,40
DB01438,MESH:D062787,40
DB01329,MESH:D000743,40
DB01329,MESH:D003875,40
DB01329,MESH:D009395,40
DB01329,MESH:D014581,40
DB01329,MESH:D042883,40
DB09555,MESH:D000743,0
DB09555,MESH:D056486,40
DB00749,MESH:D000743,40
DB00749,MESH:D001168,40
DB00749,MESH:D001416,40
DB00749,MESH:D001424,40
DB00749,MESH:D003110,40
DB00749,MESH:D004487,40
DB00749,MESH:D008113,40
DB00749,MESH:D009362,40
DB00749,MESH:D011507,40
DB00749,MESH:D013262,40
DB00749,MESH:D014657,40
DB00749,MESH:D014786,40
DB00749,MESH:D015179,40
DB00749,MESH:D034141,40
DB00749,MESH:D056486,40
DB00749,MESH:D058566,40
DB01124,MESH:D000743,40
DB01124,MESH:D001284,40
DB01124,MESH:D001928,40
DB01124,MESH:D006529,40
DB01124,MESH:D006930,40
DB01124,MESH:D006943,40
DB01124,MESH:D007003,40
DB01124,MESH:D009404,40
DB01124,MESH:D014652,40
DB01124,MESH:D018149,40
DB01124,MESH:D056486,40
DB00190,MESH:D001145,40
DB00190,MESH:D001927,40
DB00190,MESH:D002375,40
DB00190,MESH:D002389,40
DB00190,MESH:D004409,40
DB00190,MESH:D006212,40
DB00190,MESH:D007022,40
DB00190,MESH:D009127,40
DB00190,MESH:D009325,40
DB00190,MESH:D010302,40
DB00190,MESH:D013375,40
DB00190,MESH:D014202,40
DB00190,MESH:D014839,40
DB00190,MESH:D018476,40
DB00190,MESH:D020734,40
DB00190,MESH:D056486,40
DB00500,MESH:D000743,40
DB00500,MESH:D000744,40
DB00500,MESH:D000799,40
DB00500,MESH:D001168,40
DB00500,MESH:D005234,40
DB00500,MESH:D005317,40
DB00500,MESH:D006343,40
DB00500,MESH:D006461,40
DB00500,MESH:D007249,40
DB00500,MESH:D008569,40
DB00500,MESH:D008582,40
DB00500,MESH:D009102,40
DB00500,MESH:D009139,33
DB00500,MESH:D009404,40
DB00500,MESH:D013262,40
DB00500,MESH:D014581,40
DB00500,MESH:D015433,40
DB00500,MESH:D019636,40
DB00500,MESH:D056486,40
DB00500,MESH:D058186,40
DB01086,MESH:D000799,3
DB01086,MESH:D003490,40
DB01086,MESH:D008708,40
DB01086,MESH:D010146,40
DB01086,MESH:D010859,40
DB00784,MESH:D000743,40
DB00784,MESH:D000744,40
DB00784,MESH:D000855,40
DB00784,MESH:D001172,40
DB00784,MESH:D001480,40
DB00784,MESH:D003092,40
DB00784,MESH:D003875,40
DB00784,MESH:D003967,40
DB00784,MESH:D004412,40
DB00784,MESH:D004487,40
DB00784,MESH:D005315,6
DB00784,MESH:D005334,40
DB00784,MESH:D005355,40
DB00784,MESH:D005767,40
DB00784,MESH:D005923,40
DB00784,MESH:D006261,40
DB00784,MESH:D006323,40
DB00784,MESH:D006417,40
DB00784,MESH:D006831,40
DB00784,MESH:D006973,40
DB00784,MESH:D007405,40
DB00784,MESH:D007674,40
DB00784,MESH:D007676,40
DB00784,MESH:D008881,40
DB00784,MESH:D009127,40
DB00784,MESH:D009395,40
DB00784,MESH:D009404,40
DB00784,MESH:D009503,40
DB00784,MESH:D009846,40
DB00784,MESH:D010003,40
DB00784,MESH:D010146,40
DB00784,MESH:D010149,40
DB00784,MESH:D010391,40
DB00784,MESH:D011507,40
DB00784,MESH:D012640,40
DB00784,MESH:D013262,40
DB00784,MESH:D013921,40
DB00784,MESH:D014012,40
DB00784,MESH:D014103,40
DB00784,MESH:D014839,40
DB00784,MESH:D015207,40
DB00784,MESH:D015432,40
DB00784,MESH:D015746,40
DB00784,MESH:D054556,18
DB00784,MESH:D056486,40
DB00784,MESH:D058186,40
DB00784,MESH:D062787,40
DB01131,MESH:D000743,40
DB01131,MESH:D004211,40
DB01131,MESH:D004830,40
DB01131,MESH:D005767,40
DB01131,MESH:D006505,40
DB01131,MESH:D008288,40
DB01131,MESH:D009325,40
DB01131,MESH:D010198,40
DB01131,MESH:D016778,40
DB00574,MESH:D000743,40
DB00574,MESH:D000855,40
DB00574,MESH:D000860,40
DB00574,MESH:D001008,40
DB00574,MESH:D001022,40
DB00574,MESH:D001068,40
DB00574,MESH:D001321,40
DB00574,MESH:D001714,40
DB00574,MESH:D001919,40
DB00574,MESH:D002313,40
DB00574,MESH:D002375,40
DB00574,MESH:D002389,40
DB00574,MESH:D002543,40
DB00574,MESH:D003865,40
DB00574,MESH:D003866,40
DB00574,MESH:D003967,40
DB00574,MESH:D004409,40
DB00574,MESH:D004719,40
DB00574,MESH:D005221,40
DB00574,MESH:D005334,40
DB00574,MESH:D006130,40
DB00574,MESH:D006212,40
DB00574,MESH:D006261,40
DB00574,MESH:D006331,40
DB00574,MESH:D006333,40
DB00574,MESH:D006349,40
DB00574,MESH:D006966,40
DB00574,MESH:D006973,40
DB00574,MESH:D006976,40
DB00574,MESH:D007022,40
DB00574,MESH:D007035,40
DB00574,MESH:D007333,40
DB00574,MESH:D008944,40
DB00574,MESH:D009069,40
DB00574,MESH:D009325,40
DB00574,MESH:D009765,40
DB00574,MESH:D010146,40
DB00574,MESH:D010259,40
DB00574,MESH:D010554,39
DB00574,MESH:D011230,40
DB00574,MESH:D011605,40
DB00574,MESH:D011654,40
DB00574,MESH:D012559,40
DB00574,MESH:D012640,40
DB00574,MESH:D012893,40
DB00574,MESH:D013226,40
DB00574,MESH:D013375,40
DB00574,MESH:D014652,40
DB00574,MESH:D016584,40
DB00574,MESH:D019964,40
DB00574,MESH:D053609,40
DB00574,MESH:D056486,40
DB00574,MESH:D056912,40
DB00672,MESH:D000787,40
DB00672,MESH:D001284,40
DB00672,MESH:D001649,40
DB00672,MESH:D001928,40
DB00672,MESH:D002780,40
DB00672,MESH:D003128,40
DB00672,MESH:D003711,40
DB00672,MESH:D003872,40
DB00672,MESH:D003919,40
DB00672,MESH:D003920,40
DB00672,MESH:D003924,40
DB00672,MESH:D004487,40
DB00672,MESH:D005076,40
DB00672,MESH:D005921,40
DB00672,MESH:D006461,40
DB00672,MESH:D006505,40
DB00672,MESH:D006973,40
DB00672,MESH:D007010,40
DB00672,MESH:D007177,40
DB00672,MESH:D008107,40
DB00672,MESH:D009325,40
DB00672,MESH:D009401,40
DB00672,MESH:D009404,40
DB00672,MESH:D009901,40
DB00672,MESH:D011183,40
DB00672,MESH:D014555,40
DB00672,MESH:D014869,40
DB00672,MESH:D044882,40
DB00672,MESH:D056486,40
DB00227,MESH:D000743,40
DB00227,MESH:D000799,40
DB00227,MESH:D000855,40
DB00227,MESH:D000857,40
DB00227,MESH:D001930,40
DB00227,MESH:D002493,40
DB00227,MESH:D002779,40
DB00227,MESH:D002780,40
DB00227,MESH:D003110,40
DB00227,MESH:D003324,40
DB00227,MESH:D003866,40
DB00227,MESH:D003882,40
DB00227,MESH:D004401,40
DB00227,MESH:D005076,40
DB00227,MESH:D005483,40
DB00227,MESH:D005767,40
DB00227,MESH:D006261,40
DB00227,MESH:D006330,40
DB00227,MESH:D006529,40
DB00227,MESH:D006937,40
DB00227,MESH:D006949,40
DB00227,MESH:D006973,40
DB00227,MESH:D007319,40
DB00227,MESH:D007674,40
DB00227,MESH:D007676,40
DB00227,MESH:D008113,40
DB00227,MESH:D008223,40
DB00227,MESH:D008325,40
DB00227,MESH:D008569,40
DB00227,MESH:D009069,40
DB00227,MESH:D009135,40
DB00227,MESH:D009212,40
DB00227,MESH:D009220,40
DB00227,MESH:D009336,40
DB00227,MESH:D009846,40
DB00227,MESH:D010146,40
DB00227,MESH:D010292,40
DB00227,MESH:D010523,40
DB00227,MESH:D011115,40
DB00227,MESH:D011507,40
DB00227,MESH:D011778,40
DB00227,MESH:D012206,40
DB00227,MESH:D012509,2
DB00227,MESH:D012772,40
DB00227,MESH:D012893,40
DB00227,MESH:D013733,40
DB00227,MESH:D014581,40
DB00227,MESH:D015228,40
DB00227,MESH:D015430,40
DB00227,MESH:D017240,40
DB00227,MESH:D018149,40
DB00227,MESH:D018908,40
DB00227,MESH:D019964,40
DB00227,MESH:D041781,40
DB00227,MESH:D051437,40
DB00227,MESH:D056486,40
DB00227,MESH:D058186,40
DB00227,MESH:D066126,40
DB00537,MESH:D000756,40
DB00537,MESH:D000799,40
DB00537,MESH:D001008,40
DB00537,MESH:D001170,40
DB00537,MESH:D001201,40
DB00537,MESH:D001281,40
DB00537,MESH:D001424,40
DB00537,MESH:D001649,40
DB00537,MESH:D001714,40
DB00537,MESH:D001749,40
DB00537,MESH:D001766,40
DB00537,MESH:D001855,40
DB00537,MESH:D001927,40
DB00537,MESH:D002181,40
DB00537,MESH:D002349,40
DB00537,MESH:D002357,40
DB00537,MESH:D002481,40
DB00537,MESH:D002493,40
DB00537,MESH:D002637,40
DB00537,MESH:D002690,40
DB00537,MESH:D002779,40
DB00537,MESH:D002869,40
DB00537,MESH:D003117,40
DB00537,MESH:D003128,40
DB00537,MESH:D003424,40
DB00537,MESH:D003556,40
DB00537,MESH:D003866,40
DB00537,MESH:D003875,40
DB00537,MESH:D003967,40
DB00537,MESH:D004401,40
DB00537,MESH:D004417,40
DB00537,MESH:D004487,40
DB00537,MESH:D004802,40
DB00537,MESH:D004827,40
DB00537,MESH:D004830,40
DB00537,MESH:D004890,40
DB00537,MESH:D004892,40
DB00537,MESH:D004927,40
DB00537,MESH:D005076,40
DB00537,MESH:D005334,40
DB00537,MESH:D005921,40
DB00537,MESH:D006212,40
DB00537,MESH:D006261,40
DB00537,MESH:D006319,40
DB00537,MESH:D006323,40
DB00537,MESH:D006417,40
DB00537,MESH:D006461,40
DB00537,MESH:D006463,40
DB00537,MESH:D006504,40
DB00537,MESH:D006529,40
DB00537,MESH:D006869,39
DB00537,MESH:D006973,40
DB00537,MESH:D007022,40
DB00537,MESH:D007676,40
DB00537,MESH:D007683,40
DB00537,MESH:D007964,40
DB00537,MESH:D007970,40
DB00537,MESH:D008175,40
DB00537,MESH:D008581,40
DB00537,MESH:D008582,40
DB00537,MESH:D008585,9
DB00537,MESH:D009069,40
DB00537,MESH:D009133,40
DB00537,MESH:D009135,40
DB00537,MESH:D009164,40
DB00537,MESH:D009175,5
DB00537,MESH:D009190,40
DB00537,MESH:D009325,40
DB00537,MESH:D009395,40
DB00537,MESH:D009503,40
DB00537,MESH:D009901,40
DB00537,MESH:D010146,40
DB00537,MESH:D010259,40
DB00537,MESH:D010291,40
DB00537,MESH:D010292,40
DB00537,MESH:D010523,40
DB00537,MESH:D010930,0
DB00537,MESH:D011014,40
DB00537,MESH:D011183,40
DB00537,MESH:D011507,40
DB00537,MESH:D011552,40
DB00537,MESH:D011605,40
DB00537,MESH:D011704,40
DB00537,MESH:D012131,40
DB00537,MESH:D012282,40
DB00537,MESH:D012422,40
DB00537,MESH:D012713,40
DB00537,MESH:D012871,40
DB00537,MESH:D013163,40
DB00537,MESH:D013203,40
DB00537,MESH:D013226,40
DB00537,MESH:D013262,40
DB00537,MESH:D013651,40
DB00537,MESH:D013921,40
DB00537,MESH:D014012,40
DB00537,MESH:D014202,40
DB00537,MESH:D014376,40
DB00537,MESH:D014435,40
DB00537,MESH:D014552,40
DB00537,MESH:D014581,40
DB00537,MESH:D014652,40
DB00537,MESH:D014657,40
DB00537,MESH:D014839,40
DB00537,MESH:D015431,40
DB00537,MESH:D015746,40
DB00537,MESH:D016470,40
DB00537,MESH:D016481,40
DB00537,MESH:D016736,40
DB00537,MESH:D016870,40
DB00537,MESH:D016905,40
DB00537,MESH:D016908,40
DB00537,MESH:D017093,40
DB00537,MESH:D017114,40
DB00537,MESH:D018771,40
DB00537,MESH:D018805,40
DB00537,MESH:D019586,40
DB00537,MESH:D029481,40
DB00537,MESH:D055370,40
DB00537,MESH:D056486,40
DB00537,MESH:D058186,40
DB00390,MESH:D000743,40
DB00390,MESH:D000787,40
DB00390,MESH:D000855,40
DB00390,MESH:D000857,40
DB00390,MESH:D001145,40
DB00390,MESH:D001259,40
DB00390,MESH:D001281,40
DB00390,MESH:D001321,40
DB00390,MESH:D001327,13
DB00390,MESH:D001523,40
DB00390,MESH:D001919,40
DB00390,MESH:D001927,40
DB00390,MESH:D002311,40
DB00390,MESH:D002318,40
DB00390,MESH:D002526,40
DB00390,MESH:D002819,40
DB00390,MESH:D003072,40
DB00390,MESH:D003117,40
DB00390,MESH:D003128,40
DB00390,MESH:D003324,40
DB00390,MESH:D003329,40
DB00390,MESH:D003645,40
DB00390,MESH:D003680,40
DB00390,MESH:D003704,40
DB00390,MESH:D003866,40
DB00390,MESH:D003967,40
DB00390,MESH:D004374,0
DB00390,MESH:D004417,40
DB00390,MESH:D004487,40
DB00390,MESH:D005221,40
DB00390,MESH:D005315,40
DB00390,MESH:D005761,40
DB00390,MESH:D006212,40
DB00390,MESH:D006323,40
DB00390,MESH:D006327,40
DB00390,MESH:D006331,40
DB00390,MESH:D006332,40
DB00390,MESH:D006333,40
DB00390,MESH:D006505,40
DB00390,MESH:D006947,40
DB00390,MESH:D006973,40
DB00390,MESH:D007008,40
DB00390,MESH:D007022,40
DB00390,MESH:D007172,40
DB00390,MESH:D007232,40
DB00390,MESH:D007859,40
DB00390,MESH:D008173,40
DB00390,MESH:D008275,40
DB00390,MESH:D008569,40
DB00390,MESH:D008944,40
DB00390,MESH:D009325,40
DB00390,MESH:D009369,40
DB00390,MESH:D009410,40
DB00390,MESH:D009901,40
DB00390,MESH:D010146,40
DB00390,MESH:D010259,40
DB00390,MESH:D010554,40
DB00390,MESH:D011596,40
DB00390,MESH:D011654,40
DB00390,MESH:D012206,40
DB00390,MESH:D012804,40
DB00390,MESH:D012848,40
DB00390,MESH:D013375,40
DB00390,MESH:D013610,40
DB00390,MESH:D013617,40
DB00390,MESH:D014693,40
DB00390,MESH:D014839,40
DB00390,MESH:D015746,40
DB00390,MESH:D016171,40
DB00390,MESH:D018754,40
DB00390,MESH:D018879,40
DB00390,MESH:D053609,40
DB00390,MESH:D054537,40
DB00390,MESH:D058186,40
DB00390,MESH:D058447,40
DB00390,MESH:D062787,40
DB01426,MESH:D001002,40
DB01426,MESH:D001145,40
DB01426,MESH:D002779,40
DB01426,MESH:D002780,40
DB01426,MESH:D005334,40
DB01426,MESH:D006461,40
DB01426,MESH:D006505,40
DB01426,MESH:D008133,40
DB01426,MESH:D011537,40
DB01426,MESH:D013617,38
DB01426,MESH:D013921,37
DB01426,MESH:D014693,40
DB01426,MESH:D014973,0
DB01426,MESH:D016171,40
DB01426,MESH:D017180,40
DB01426,MESH:D018879,40
DB01426,MESH:D053840,40
DB01426,MESH:D054537,40
DB01142,MESH:D000743,40
DB01142,MESH:D001145,40
DB01142,MESH:D001201,40
DB01142,MESH:D001523,40
DB01142,MESH:D001714,40
DB01142,MESH:D001919,40
DB01142,MESH:D003072,40
DB01142,MESH:D003128,40
DB01142,MESH:D003248,40
DB01142,MESH:D003865,40
DB01142,MESH:D003866,40
DB01142,MESH:D004421,40
DB01142,MESH:D004932,0
DB01142,MESH:D006327,40
DB01142,MESH:D006529,40
DB01142,MESH:D006973,40
DB01142,MESH:D007022,40
DB01142,MESH:D007024,40
DB01142,MESH:D007174,40
DB01142,MESH:D007319,40
DB01142,MESH:D008133,40
DB01142,MESH:D009886,40
DB01142,MESH:D010146,40
DB01142,MESH:D011115,40
DB01142,MESH:D011537,40
DB01142,MESH:D012893,40
DB01142,MESH:D013375,40
DB01142,MESH:D013610,40
DB01142,MESH:D013616,40
DB01142,MESH:D013921,40
DB01142,MESH:D014555,40
DB01142,MESH:D014839,40
DB01142,MESH:D017180,40
DB01142,MESH:D018908,40
DB01142,MESH:D058186,40
DB01142,MESH:D062787,40
DB00461,MESH:D009395,40
DB00461,MESH:D009404,40
DB00461,MESH:D012008,40
DB00461,MESH:D013262,40
DB00461,MESH:D015212,40
DB00461,MESH:D051437,40
DB00440,MESH:D000743,40
DB00440,MESH:D004660,40
DB00440,MESH:D005076,40
DB00440,MESH:D006261,40
DB00440,MESH:D006947,40
DB00440,MESH:D007674,40
DB00440,MESH:D008107,40
DB00440,MESH:D008580,40
DB00440,MESH:D008581,40
DB00440,MESH:D008582,38
DB00440,MESH:D009436,0
DB00440,MESH:D012852,40
DB00440,MESH:D013262,40
DB00440,MESH:D014605,0
DB00440,MESH:D017088,40
DB00440,MESH:D020795,0
DB00440,MESH:D041781,40
DB00440,MESH:D051437,40
DB00778,MESH:D000744,40
DB00778,MESH:D000857,40
DB00778,MESH:D003875,40
DB00778,MESH:D005076,40
DB00778,MESH:D006504,40
DB00778,MESH:D006505,40
DB00778,MESH:D006528,40
DB00778,MESH:D007249,40
DB00778,MESH:D008171,40
DB00778,MESH:D012206,40
DB00778,MESH:D013610,40
DB00778,MESH:D014581,40
DB00778,MESH:D014652,40
DB00778,MESH:D016171,40
DB00778,MESH:D017114,40
DB00778,MESH:D051437,40
DB00778,MESH:D056486,40
DB00870,MESH:D000744,40
DB00870,MESH:D003875,40
DB00870,MESH:D006417,40
DB00870,MESH:D007674,40
DB00870,MESH:D009395,40
DB00870,MESH:D014581,40
DB00870,MESH:D053099,40
DB00870,MESH:D056486,40
DB00870,MESH:D058186,40
DB00384,MESH:D000744,40
DB00384,MESH:D000749,0
DB00384,MESH:D001145,40
DB00384,MESH:D001201,40
DB00384,MESH:D001744,40
DB00384,MESH:D006973,40
DB00384,MESH:D007008,40
DB00384,MESH:D007669,40
DB00384,MESH:D007674,40
DB00384,MESH:D008113,40
DB00384,MESH:D051437,40
DB00384,MESH:D053040,40
DB00384,MESH:D058186,40
DB00417,MESH:D000744,36
DB00417,MESH:D002177,40
DB00417,MESH:D003967,40
DB00417,MESH:D013262,40
DB00417,MESH:D014581,40
DB00417,MESH:D018771,40
DB00417,MESH:D051437,40
DB00417,MESH:D054537,40
DB00713,MESH:D003875,40
DB00713,MESH:D004802,40
DB00713,MESH:D005076,40
DB00713,MESH:D007008,40
DB00713,MESH:D009395,40
DB00713,MESH:D012640,40
DB00713,MESH:D013203,40
DB00713,MESH:D016470,40
DB00713,MESH:D041781,40
DB04821,MESH:D000744,40
DB04821,MESH:D001763,40
DB04821,MESH:D001855,40
DB04821,MESH:D003866,40
DB04821,MESH:D003967,40
DB04821,MESH:D004409,40
DB04821,MESH:D006948,40
DB04821,MESH:D009069,40
DB04821,MESH:D012640,40
DB04821,MESH:D018476,40
DB04821,MESH:D056486,38
DB01405,MESH:D000744,40
DB01405,MESH:D012640,40
DB01405,MESH:D013203,40
DB00339,MESH:D000749,40
DB00339,MESH:D000857,40
DB00339,MESH:D001168,40
DB00339,MESH:D002780,39
DB00339,MESH:D006311,40
DB00339,MESH:D006505,40
DB00339,MESH:D006529,40
DB00339,MESH:D006973,40
DB00339,MESH:D006996,40
DB00339,MESH:D007008,40
DB00339,MESH:D009135,40
DB00339,MESH:D009212,40
DB00339,MESH:D012772,40
DB00339,MESH:D013921,40
DB00339,MESH:D014376,40
DB00339,MESH:D014397,40
DB00339,MESH:D015431,40
DB00339,MESH:D017114,40
DB00339,MESH:D017674,40
DB00339,MESH:D018771,40
DB00339,MESH:D033461,40
DB00339,MESH:D047508,40
DB00339,MESH:D051437,40
DB00339,MESH:D056486,40
DB00339,MESH:D058625,40
DB00168,MESH:D000755,40
DB00168,MESH:D001172,40
DB00168,MESH:D005334,40
DB00168,MESH:D006973,40
DB00168,MESH:D007674,40
DB00168,MESH:D008881,40
DB00168,MESH:D009369,40
DB00168,MESH:D010003,40
DB00168,MESH:D010146,40
DB00168,MESH:D013921,40
DB00168,MESH:D017449,40
DB00168,MESH:D019636,40
DB00497,MESH:D000755,40
DB00497,MESH:D001416,40
DB00497,MESH:D002526,40
DB00497,MESH:D003072,40
DB00497,MESH:D003248,40
DB00497,MESH:D005879,40
DB00497,MESH:D006261,40
DB00497,MESH:D006849,5
DB00497,MESH:D006930,40
DB00497,MESH:D006948,40
DB00497,MESH:D007676,40
DB00497,MESH:D008569,40
DB00497,MESH:D009059,0
DB00497,MESH:D009325,40
DB00497,MESH:D009336,40
DB00497,MESH:D009437,40
DB00497,MESH:D010149,40
DB00497,MESH:D011537,40
DB00497,MESH:D012131,40
